Finished startup
114117.086,,,,,0,00,,,M,,M,,*75
114118.082,,,,,0,00,,,M,,M,,*7E
114118.303,,,,,0,00,,,M,,M,,*74
114119.303,,,,,0,00,,,M,,M,,*75
114120.303,,,,,0,00,,,M,,M,,*7F
114121.303,,,,,0,00,,,M,,M,,*7E
114122.303,,,,,0,00,,,M,,M,,*7D
114123.303,,,,,0,00,,,M,,M,,*7C
114124.087,,,,,0,00,,,M,,M,,*74
114125.087,,,,,0,00,,,M,,M,,*75
114126.087,,,,,0,00,,,M,,M,,*76
114127.087,,,,,0,00,,,M,,M,,*77
114128.087,,,,,0,00,,,M,,M,,*78
114129.087,,,,,0,00,,,M,,M,,*79
114130.087,,,,,0,00,,,M,,M,,*71
114131.092,,,,,0,03,,,M,,M,,*77
114132.092,,,,,0,03,,,M,,M,,*74
114134.000,,,,,0,03,,,M,,M,,*79
114135.000,3325.6421,N,11214.1791,W,1,03,1.41,176.8,M,-26.8,M,,*5C
114136.000,3325.6416,N,11214.1788,W,1,03,1.41,176.8,M,-26.8,M,,*53
114136.208,3325.6413,N,11214.1788,W,1,03,1.41,176.8,M,-26.8,M,,*5C
3,090317,,,A*75
114138.000,3325.6403,N,11214.1787,W,1,03,1.41,176.8,M,-26.8,M,,*56
114139.000,3325.6382,N,11214.1787,W,1,03,1.41,176.8,M,-26.8,M,,*59
114140.000,3325.6378,N,11214.1786,W,1,03,1.41,176.8,M,-26.8,M,,*53
114141.000,3325.6376,N,11214.1787,W,1,03,1.41,176.8,M,-26.8,M,,*5D
114142.000,3325.6375,N,11214.1787,W,1,03,1.41,176.8,M,-26.8,M,,*5D
1,090317,,,A*73
1214.1788,W,0.11,157.60,090317,,,A*74
114144.000,3325.6371,N,11214.1789,W,1,03,1.40,176.8,M,-26.8,M,,*50
114145.000,3325.6368,N,11214.1788,W,1,03,1.41,176.8,M,-26.8,M,,*59
114146.000,3325.6368,N,11214.1787,W,1,03,1.41,176.8,M,-26.8,M,,*55
114147.000,3325.6368,N,11214.1786,W,1,03,1.41,176.8,M,-26.8,M,,*55
,W,0.26,35.24,090317,,,A*41
114148.000,3325.6367,N,11214.1787,W,1,03,1.41,176.8,M,-26.8,M,,*54
114148.209,3325.6366,N,11214.1787,W,1,03,21.70,176.8,M,-26.8,M,,*6E
114150.000,3325.6366,N,11214.1787,W,1,03,21.71,176.8,M,-26.8,M,,*6D
114151.000,3325.6363,N,11214.1784,W,1,03,1.41,176.8,M,-26.8,M,,*5B
114152.000,3325.6361,N,11214.1782,W,1,03,1.41,176.8,M,-26.8,M,,*5C
782,W,0.32,147.93,090317,,,A*75
114153.000,3325.6360,N,11214.1782,W,1,03,1.40,176.8,M,-26.8,M,,*5D
114154.000,3325.6359,N,11214.1781,W,1,03,1.41,176.8,M,-26.8,M,,*52
114154.209,3325.6358,N,11214.1780,W,1,03,1.40,176.8,M,-26.8,M,,*58
114156.000,3325.6357,N,11214.1779,W,1,03,1.41,176.8,M,-26.8,M,,*59
114157.000,3325.6356,N,11214.1779,W,1,03,1.41,176.8,M,-26.8,M,,*59
779,W,0.17,180.04,090317,,,A*72
114158.000,3325.6353,N,11214.1779,W,1,03,1.41,176.8,M,-26.8,M,,*53
114159.000,3325.6352,N,11214.1779,W,1,03,1.41,176.8,M,-26.8,M,,*53
114200.000,3325.6351,N,11214.1780,W,1,03,1.41,176.8,M,-26.8,M,,*59
114200.213,3325.6350,N,11214.1781,W,1,03,1.41,176.8,M,-26.8,M,,*59
114202.000,3325.6348,N,11214.1781,W,1,03,1.41,176.8,M,-26.8,M,,*52
781,W,0.24,199.75,090317,,,A*77
114203.000,3325.6348,N,11214.1783,W,1,03,1.41,176.8,M,-26.8,M,,*51
114204.000,3325.6347,N,11214.1785,W,1,03,1.41,176.8,M,-26.8,M,,*5F
114205.000,3325.6346,N,11214.1786,W,1,03,1.41,176.8,M,-26.8,M,,*5C
114206.000,3325.6346,N,11214.1786,W,1,03,1.41,176.8,M,-26.8,M,,*5F
114206.212,3325.6346,N,11214.1786,W,1,03,1.40,176.8,M,-26.8,M,,*5F
786,W,0.29,248.78,090317,,,A*74
114208.000,3325.6346,N,11214.1786,W,1,03,1.41,176.8,M,-26.8,M,,*51
114209.000,3325.6345,N,11214.1785,W,1,03,1.41,176.8,M,-26.8,M,,*50
114210.000,3325.6345,N,11214.1782,W,1,03,1.40,176.8,M,-26.8,M,,*5E
114211.000,3325.6345,N,11214.1783,W,1,03,1.40,176.8,M,-26.8,M,,*5E
114212.000,3325.6345,N,11214.1781,W,1,03,1.41,176.8,M,-26.8,M,,*5E
,11214.1781,W,0.01,182.16,090317,,,A*73
11214.1781,W,0.05,240.88,090317,,,A*76
114214.000,3325.6343,N,11214.1781,W,1,03,1.41,176.8,M,-26.8,M,,*5E
114215.000,3325.6342,N,11214.1781,W,1,03,1.40,176.8,M,-26.8,M,,*5F
114216.000,3325.6342,N,11214.1781,W,1,03,1.41,176.8,M,-26.8,M,,*5D
114217.000,3325.6340,N,11214.1783,W,1,03,1.40,176.8,M,-26.8,M,,*5D
,11214.1783,W,0.27,237.73,090317,,,A*7B
114218.000,3325.6337,N,11214.1783,W,1,03,1.40,176.8,M,-26.8,M,,*52
114218.208,3325.6334,N,11214.1784,W,1,03,1.40,176.8,M,-26.8,M,,*5C
114220.000,3325.6330,N,11214.1782,W,1,03,1.41,176.8,M,-26.8,M,,*5E
114221.000,3325.6325,N,11214.1781,W,1,03,1.40,176.8,M,-26.8,M,,*59
114222.000,3325.6320,N,11214.1781,W,1,03,1.40,176.8,M,-26.8,M,,*5F
,11214.1781,W,0.66,177.04,090317,,,A*7B
114223.000,3325.6315,N,11214.1780,W,1,03,1.41,176.8,M,-26.8,M,,*58
114224.000,3325.6311,N,11214.1780,W,1,03,1.40,176.8,M,-26.8,M,,*5A
114224.208,3325.6309,N,11214.1781,W,1,03,1.40,176.8,M,-26.8,M,,*58
114226.000,3325.6305,N,11214.1780,W,1,03,1.40,176.8,M,-26.8,M,,*5D
114227.000,3325.6302,N,11214.1781,W,1,03,1.40,176.8,M,-26.8,M,,*5A
,11214.1781,W,0.79,182.92,090317,,,A*75
114228.000,3325.6299,N,11214.1783,W,1,03,1.40,176.8,M,-26.8,M,,*54
114229.000,3325.6297,N,11214.1783,W,1,03,1.40,176.8,M,-26.8,M,,*5B
114230.000,3325.6296,N,11214.1781,W,1,03,1.40,176.8,M,-26.8,M,,*50
114230.208,3325.6293,N,11214.1782,W,1,04,1.39,177.9,M,-26.8,M,,*55
114232.000,3325.6285,N,11214.1785,W,1,04,1.40,178.8,M,-26.8,M,,*5D
000,A,3325.6285,N,11214.1785,W,0.57,177.81,090317,,,A*7F
114233.000,3325.6281,N,11214.1787,W,1,04,1.40,179.0,M,-26.8,M,,*53
114234.000,3325.6277,N,11214.1786,W,1,04,1.39,179.3,M,-26.8,M,,*51
114235.000,3325.6274,N,11214.1788,W,1,04,1.39,179.5,M,-26.8,M,,*5B
114236.000,3325.6269,N,11214.1787,W,1,04,1.39,179.8,M,-26.8,M,,*56
114237.000,3325.6265,N,11214.1788,W,1,04,1.39,180.1,M,-26.8,M,,*5B
000,A,3325.6265,N,11214.1788,W,0.57,175.22,090317,,,A*72
114238.000,3325.6258,N,11214.1793,W,1,04,1.40,180.4,M,-26.8,M,,*5B
114239.000,3325.6234,N,11214.1796,W,1,04,1.39,181.6,M,-26.8,M,,*58
114240.000,3325.6212,N,11214.1799,W,1,04,1.40,182.7,M,-26.8,M,,*51
114241.000,3325.6224,N,11214.1800,W,1,04,1.39,183.5,M,-26.8,M,,*57
114242.000,3325.6241,N,11214.1803,W,1,04,1.40,183.9,M,-26.8,M,,*56
2.000,A,3325.6241,N,11214.1803,W,0.79,197.09,090317,,,A*73
114243.000,3325.6255,N,11214.1805,W,1,04,1.39,185.2,M,-26.8,M,,*57
114244.000,3325.6262,N,11214.1806,W,1,04,1.40,186.4,M,-26.8,M,,*5C
114245.000,3325.6265,N,11214.1808,W,1,04,1.39,187.6,M,-26.8,M,,*59
114246.000,3325.6264,N,11214.1808,W,1,04,1.39,188.7,M,-26.8,M,,*55
114247.000,3325.6262,N,11214.1810,W,1,04,1.39,189.8,M,-26.8,M,,*55
7.000,A,3325.6262,N,11214.1810,W,0.28,210.86,090317,,,A*7A
114248.000,3325.6266,N,11214.1810,W,1,04,1.40,190.1,M,-26.8,M,,*51
114249.000,3325.6263,N,11214.1813,W,1,04,1.40,191.1,M,-26.8,M,,*57
114250.000,3325.6262,N,11214.1816,W,1,04,1.40,192.2,M,-26.8,M,,*5B
114251.000,3325.6264,N,11214.1818,W,1,04,1.39,192.5,M,-26.8,M,,*5B
114252.000,3325.6262,N,11214.1819,W,1,04,1.39,193.5,M,-26.8,M,,*5E
52.000,A,3325.6262,N,11214.1819,W,0.49,206.15,090317,,,A*7D
114253.000,3325.6264,N,11214.1819,W,1,04,1.39,193.8,M,-26.8,M,,*54
114254.000,3325.6266,N,11214.1820,W,1,04,1.39,194.1,M,-26.8,M,,*55
114255.000,3325.6272,N,11214.1824,W,1,05,1.18,194.9,M,-26.8,M,,*5F
114256.000,3325.6261,N,11214.1861,W,1,05,1.33,195.4,M,-26.8,M,,*5A
114257.000,3325.6268,N,11214.1870,W,1,05,1.18,195.9,M,-26.8,M,,*56
C,114257.000,A,3325.6268,N,11214.1870,W,1.58,28.55,090317,,,A*46
114258.000,3325.6272,N,11214.1867,W,1,05,1.18,196.5,M,-26.8,M,,*5B
114259.000,3325.6294,N,11214.1890,W,1,05,1.32,199.6,M,-26.8,M,,*5E
114300.000,3325.6302,N,11214.1890,W,1,05,1.33,201.1,M,-26.8,M,,*59
114301.000,3325.6302,N,11214.1890,W,1,05,1.33,202.5,M,-26.8,M,,*5F
114302.000,3325.6300,N,11214.1888,W,1,05,1.33,203.3,M,-26.8,M,,*50
114302.000,A,3325.6300,N,11214.1888,W,1.15,337.12,090317,,,A*78
114303.000,3325.6296,N,11214.1889,W,1,05,1.18,204.8,M,-26.8,M,,*5B
114304.000,3325.6292,N,11214.1900,W,1,05,1.18,207.5,M,-26.8,M,,*56
114305.000,3325.6290,N,11214.1903,W,1,05,1.18,208.9,M,-26.8,M,,*55
114306.000,3325.6290,N,11214.1905,W,1,05,1.18,210.2,M,-26.8,M,,*52
114307.000,3325.6291,N,11214.1908,W,1,05,1.33,211.5,M,-26.8,M,,*50
C,114307.000,A,3325.6291,N,11214.1908,W,0.30,345.82,090317,,,A*77
114308.000,3325.6289,N,11214.1911,W,1,05,1.33,212.7,M,-26.8,M,,*5F
114309.000,3325.6286,N,11214.1913,W,1,05,1.18,213.9,M,-26.8,M,,*55
114310.000,3325.6285,N,11214.1912,W,1,05,1.18,214.6,M,-26.8,M,,*57
114311.000,3325.6283,N,11214.1913,W,1,05,1.18,215.8,M,-26.8,M,,*5E
114312.000,3325.6280,N,11214.1915,W,1,05,1.18,216.9,M,-26.8,M,,*5A
C,114312.000,A,3325.6280,N,11214.1915,W,0.13,282.44,090317,,,A*7E
114313.000,3325.6277,N,11214.1913,W,1,05,1.18,218.1,M,-26.8,M,,*53
114314.000,3325.6277,N,11214.1916,W,1,05,1.18,219.2,M,-26.8,M,,*53
114315.000,3325.6276,N,11214.1920,W,1,05,1.18,221.0,M,-26.8,M,,*5F
114316.000,3325.6273,N,11214.1925,W,1,05,1.18,222.7,M,-26.8,M,,*58
114317.000,3325.6272,N,11214.1925,W,1,05,1.18,223.8,M,-26.8,M,,*56
C,114317.000,A,3325.6272,N,11214.1925,W,0.13,12.80,090317,,,A*46
114318.000,3325.6271,N,11214.1927,W,1,05,1.33,225.2,M,-26.8,M,,*5D
114319.000,3325.6270,N,11214.1932,W,1,05,1.18,226.3,M,-26.8,M,,*52
114320.000,3325.6269,N,11214.1935,W,1,05,1.18,227.4,M,-26.8,M,,*51
114321.000,3325.6271,N,11214.1938,W,1,05,1.18,228.5,M,-26.8,M,,*5A
114322.000,3325.6271,N,11214.1938,W,1,05,1.18,229.2,M,-26.8,M,,*5F
C,114322.000,A,3325.6271,N,11214.1938,W,0.50,228.57,090317,,,A*79
114323.000,3325.6271,N,11214.1938,W,1,05,1.18,229.9,M,-26.8,M,,*55
114324.000,3325.6271,N,11214.1938,W,1,05,1.18,230.5,M,-26.8,M,,*56
114325.000,3325.6273,N,11214.1941,W,1,05,1.18,230.9,M,-26.8,M,,*57
114326.000,3325.6273,N,11214.1942,W,1,05,1.18,230.9,M,-26.8,M,,*57
114327.000,3325.6272,N,11214.1942,W,1,05,1.18,231.0,M,-26.8,M,,*5F
C,114327.000,A,3325.6272,N,11214.1942,W,0.38,30.30,090317,,,A*46
114328.000,3325.6273,N,11214.1941,W,1,05,1.18,231.0,M,-26.8,M,,*52
114329.000,3325.6277,N,11214.1943,W,1,05,1.33,231.7,M,-26.8,M,,*5B
114330.000,3325.6280,N,11214.1941,W,1,05,1.33,232.4,M,-26.8,M,,*59
114331.000,3325.6281,N,11214.1942,W,1,05,1.33,233.4,M,-26.8,M,,*5B
114332.000,3325.6282,N,11214.1942,W,1,05,1.33,234.0,M,-26.8,M,,*58
C,114332.000,A,3325.6282,N,11214.1942,W,0.47,276.60,090317,,,A*70
114333.000,3325.6283,N,11214.1941,W,1,05,1.18,234.6,M,-26.8,M,,*54
114334.000,3325.6284,N,11214.1940,W,1,05,1.18,235.2,M,-26.8,M,,*50
114335.000,3325.6285,N,11214.1941,W,1,05,1.18,235.3,M,-26.8,M,,*50
114336.000,3325.6285,N,11214.1943,W,1,05,1.18,235.3,M,-26.8,M,,*51
114337.000,3325.6284,N,11214.1946,W,1,05,1.18,235.9,M,-26.8,M,,*5E
V,3,3,09,26,04,237,*46
114338.000,3325.6282,N,11214.1946,W,1,05,1.18,236.4,M,-26.8,M,,*59
114339.000,3325.6281,N,11214.1949,W,1,05,1.18,237.3,M,-26.8,M,,*52
114340.000,3325.6283,N,11214.1954,W,1,05,1.18,238.1,M,-26.8,M,,*5F
114341.000,3325.6285,N,11214.1956,W,1,05,1.33,239.0,M,-26.8,M,,*53
114342.000,3325.6288,N,11214.1959,W,1,05,1.18,239.8,M,-26.8,M,,*53
V,3,3,09,26,04,237,*46
114343.000,3325.6291,N,11214.1961,W,1,05,1.33,240.7,M,-26.8,M,,*59
114344.000,3325.6293,N,11214.1965,W,1,05,1.33,241.5,M,-26.8,M,,*5B
114345.000,3325.6292,N,11214.1965,W,1,05,1.18,242.4,M,-26.8,M,,*50
